,game_id,date,team,opp,result,win,pt_diff,ortg,zone,fgm,fga,fg%
1500,60,5/13/21,CHI,TOR,W 114-102,1,12,117.6,Right Corner 3,3,3,1
1501,61,5/13/21,TOR,CHI,L 102-114,0,-12,105.2,Right Corner 3,1,3,0.333333333
1502,62,5/13/21,CHA,LAC,L 90-113,0,-23,98,Right Corner 3,0,3,0
1503,63,5/13/21,LAC,CHA,W 113-90,1,23,123,Right Corner 3,3,6,0.5
1504,64,5/13/21,IND,MIL,L 133-142,0,-9,123.4,Right Corner 3,5,8,0.625
1505,65,5/13/21,MIL,IND,W 142-133,1,9,131.7,Right Corner 3,2,5,0.4
1506,66,5/13/21,MEM,SAC,W 116-110,1,6,119.3,Right Corner 3,0,2,0
1507,67,5/13/21,SAC,MEM,L 110-116,0,-6,113.1,Right Corner 3,1,3,0.333333333
1508,68,5/13/21,MIA,PHI,W 106-94,1,12,120.4,Right Corner 3,3,4,0.75
1509,69,5/13/21,PHI,MIA,L 94-106,0,-12,106.8,Right Corner 3,2,8,0.25
1510,70,5/13/21,DEN,MIN,W 114-103,1,11,118.1,Right Corner 3,0,5,0
1511,71,5/13/21,MIN,DEN,L 103-114,0,-11,106.7,Right Corner 3,1,1,1
1512,72,5/13/21,NYK,SAS,W 102-98,1,4,108.2,Right Corner 3,6,7,0.857142857
1513,73,5/13/21,SAS,NYK,L 98-102,0,-4,103.9,Right Corner 3,0,2,0
1514,74,5/13/21,PHX,POR,W 118-117,1,1,119.5,Right Corner 3,4,6,0.666666667
1515,75,5/13/21,POR,PHX,L 117-118,0,-1,118.5,Right Corner 3,3,5,0.6
1516,76,5/12/21,ATL,WAS,W 120-116,1,4,115,Right Corner 3,4,5,0.8
1517,77,5/12/21,WAS,ATL,L 116-120,0,-4,111.1,Right Corner 3,1,3,0.333333333
1518,78,5/12/21,BKN,SAS,W 128-116,1,12,128.1,Right Corner 3,2,3,0.666666667
1519,79,5/12/21,SAS,BKN,L 116-128,0,-12,116.1,Right Corner 3,0,3,0
1520,80,5/12/21,BOS,CLE,L 94-102,0,-8,95.8,Right Corner 3,1,2,0.5
1521,81,5/12/21,CLE,BOS,W 102-94,1,8,103.9,Right Corner 3,0,1,0
1522,82,5/12/21,DAL,NOP,W 125-107,1,18,123.2,Right Corner 3,1,3,0.333333333
1523,83,5/12/21,NOP,DAL,L 107-125,0,-18,105.4,Right Corner 3,0,3,0
1524,84,5/12/21,HOU,LAL,L 122-124,0,-2,119.2,Right Corner 3,1,2,0.5
1525,85,5/12/21,LAL,HOU,W 124-122,1,2,121.2,Right Corner 3,1,2,0.5
1526,86,5/12/21,POR,UTA,W 105-98,1,7,118,Right Corner 3,0,0,
1527,87,5/12/21,UTA,POR,L 98-105,0,-7,110.2,Right Corner 3,1,10,0.1
1528,88,5/11/21,BOS,MIA,L 121-129,0,-8,120.9,Right Corner 3,1,3,0.333333333
1529,89,5/11/21,MIA,BOS,W 129-121,1,8,128.9,Right Corner 3,1,3,0.333333333
1530,90,5/11/21,BKN,CHI,W 115-107,1,8,120.9,Right Corner 3,1,4,0.25
1531,91,5/11/21,CHI,BKN,L 107-115,0,-8,112.5,Right Corner 3,0,0,
1532,92,5/11/21,CHA,DEN,L 112-117,0,-5,113.2,Right Corner 3,3,5,0.6
1533,93,5/11/21,DEN,CHA,W 117-112,1,5,118.2,Right Corner 3,1,2,0.5
1534,94,5/11/21,DET,MIN,L 100-119,0,-19,92.6,Right Corner 3,0,2,0
1535,95,5/11/21,MIN,DET,W 119-100,1,19,110.2,Right Corner 3,0,3,0
1536,96,5/11/21,GSW,PHX,W 122-116,1,6,131.1,Right Corner 3,2,3,0.666666667
1537,97,5/11/21,PHX,GSW,L 116-122,0,-6,124.6,Right Corner 3,1,4,0.25
1538,98,5/11/21,IND,PHI,W 103-94,1,9,108.1,Right Corner 3,2,7,0.285714286
1539,99,5/11/21,PHI,IND,L 94-103,0,-9,98.6,Right Corner 3,2,6,0.333333333
1540,100,5/11/21,LAL,NYK,W 101-99 (OT),1,2,102.1,Right Corner 3,2,3,0.666666667
1541,101,5/11/21,NYK,LAL,L 99-101 (OT),0,-2,100.1,Right Corner 3,0,3,0
1542,102,5/11/21,DAL,MEM,L 104-133,0,-29,112.3,Right Corner 3,2,4,0.5
1543,103,5/11/21,MEM,DAL,W 133-104,1,29,143.6,Right Corner 3,1,1,1
1544,104,5/11/21,MIL,ORL,W 114-102,1,12,110.5,Right Corner 3,0,2,0
1545,105,5/11/21,ORL,MIL,L 102-114,0,-12,98.8,Right Corner 3,0,1,0
1546,106,5/11/21,OKC,SAC,L 106-122,0,-16,103.3,Right Corner 3,2,2,1
1547,107,5/11/21,SAC,OKC,W 122-106,1,16,118.8,Right Corner 3,3,7,0.428571429
1548,108,5/11/21,LAC,TOR,W 115-96,1,19,120.9,Right Corner 3,1,5,0.2
1549,109,5/11/21,TOR,LAC,L 96-115,0,-19,100.9,Right Corner 3,1,5,0.2
1550,110,5/10/21,ATL,WAS,W 125-124,1,1,119.8,Right Corner 3,1,2,0.5
1551,111,5/10/21,WAS,ATL,L 124-125,0,-1,118.9,Right Corner 3,2,3,0.666666667
1552,112,5/10/21,CLE,IND,L 102-111,0,-9,106.6,Right Corner 3,1,4,0.25
1553,113,5/10/21,IND,CLE,W 111-102,1,9,116,Right Corner 3,2,2,1
1554,114,5/10/21,GSW,UTA,W 119-116,1,3,120.9,Right Corner 3,1,3,0.333333333
1555,115,5/10/21,UTA,GSW,L 116-119,0,-3,117.9,Right Corner 3,0,4,0
1556,116,5/10/21,MEM,NOP,W 115-110,1,5,113.2,Right Corner 3,0,1,0
1557,117,5/10/21,NOP,MEM,L 110-115,0,-5,108.2,Right Corner 3,2,3,0.666666667
1558,118,5/10/21,HOU,POR,L 129-140,0,-11,126,Right Corner 3,1,5,0.2
1559,119,5/10/21,POR,HOU,W 140-129,1,11,136.8,Right Corner 3,2,4,0.5
1560,120,5/10/21,MIL,SAS,L 125-146,0,-21,121.8,Right Corner 3,1,4,0.25
1561,121,5/10/21,SAS,MIL,W 146-125,1,21,142.3,Right Corner 3,0,0,
1562,122,5/9/21,BOS,MIA,L 124-130,0,-6,124.8,Right Corner 3,1,2,0.5
1563,123,5/9/21,MIA,BOS,W 130-124,1,6,130.8,Right Corner 3,2,5,0.4
1564,124,5/9/21,CHA,NOP,L 110-112,0,-2,105.1,Right Corner 3,2,6,0.333333333
1565,125,5/9/21,NOP,CHA,W 112-110,1,2,107,Right Corner 3,1,6,0.166666667
1566,126,5/9/21,CLE,DAL,L 97-124,0,-27,98.6,Right Corner 3,0,3,0
1567,127,5/9/21,DAL,CLE,W 124-97,1,27,126.1,Right Corner 3,1,2,0.5
1568,128,5/9/21,CHI,DET,W 108-96,1,12,115.4,Right Corner 3,2,4,0.5
1569,129,5/9/21,DET,CHI,L 96-108,0,-12,102.6,Right Corner 3,1,1,1
1570,130,5/9/21,LAC,NYK,L 100-106,0,-6,104.5,Right Corner 3,1,2,0.5
1571,131,5/9/21,NYK,LAC,W 106-100,1,6,110.8,Right Corner 3,3,5,0.6
1572,132,5/9/21,LAL,PHX,W 123-110,1,13,129.8,Right Corner 3,5,6,0.833333333
1573,133,5/9/21,PHX,LAL,L 110-123,0,-13,116.1,Right Corner 3,3,4,0.75
1574,134,5/9/21,MIN,ORL,W 128-96,1,32,124.9,Right Corner 3,3,7,0.428571429
1575,135,5/9/21,ORL,MIN,L 96-128,0,-32,93.6,Right Corner 3,0,3,0
1576,136,5/9/21,OKC,SAC,L 98-126,0,-28,98.1,Right Corner 3,1,4,0.25
1577,137,5/9/21,SAC,OKC,W 126-98,1,28,126.1,Right Corner 3,4,5,0.8
1578,138,5/8/21,BKN,DEN,W 125-119,1,6,128.3,Right Corner 3,4,5,0.8
1579,139,5/8/21,DEN,BKN,L 119-125,0,-6,122.2,Right Corner 3,2,3,0.666666667
1580,140,5/8/21,GSW,OKC,W 136-97,1,39,131.4,Right Corner 3,1,2,0.5
1581,141,5/8/21,OKC,GSW,L 97-136,0,-39,93.7,Right Corner 3,2,3,0.666666667
1582,142,5/8/21,IND,WAS,L 132-133 (OT),0,-1,110.1,Right Corner 3,0,2,0
1583,143,5/8/21,WAS,IND,W 133-132 (OT),1,1,110.9,Right Corner 3,0,3,0
1584,144,5/8/21,DET,PHI,L 104-118,0,-14,107.8,Right Corner 3,2,4,0.5
1585,145,5/8/21,PHI,DET,W 118-104,1,14,122.3,Right Corner 3,4,9,0.444444444
1586,146,5/8/21,POR,SAS,W 124-102,1,22,124.9,Right Corner 3,0,2,0
1587,147,5/8/21,SAS,POR,L 102-124,0,-22,102.8,Right Corner 3,0,2,0
1588,148,5/8/21,MEM,TOR,W 109-99,1,10,110.5,Right Corner 3,2,5,0.4
1589,149,5/8/21,TOR,MEM,L 99-109,0,-10,100.3,Right Corner 3,0,1,0
1590,150,5/8/21,HOU,UTA,L 116-124,0,-8,113.2,Right Corner 3,0,3,0
1591,151,5/8/21,UTA,HOU,W 124-116,1,8,121,Right Corner 3,4,7,0.571428571
1592,152,5/7/21,BOS,CHI,L 99-121,0,-22,102.4,Right Corner 3,1,1,1
1593,153,5/7/21,CHI,BOS,W 121-99,1,22,125.2,Right Corner 3,3,4,0.75
1594,154,5/7/21,CHA,ORL,W 122-112,1,10,121.7,Right Corner 3,0,2,0
1595,155,5/7/21,ORL,CHA,L 112-122,0,-10,111.7,Right Corner 3,0,2,0
1596,156,5/7/21,CLE,DAL,L 90-110,0,-20,97,Right Corner 3,0,5,0
1597,157,5/7/21,DAL,CLE,W 110-90,1,20,118.6,Right Corner 3,3,7,0.428571429
1598,158,5/7/21,MIA,MIN,W 121-112,1,9,118.4,Right Corner 3,1,6,0.166666667
1599,159,5/7/21,MIN,MIA,L 112-121,0,-9,109.6,Right Corner 3,0,3,0
1600,160,5/7/21,HOU,MIL,L 133-141,0,-8,121.7,Right Corner 3,2,2,1
1601,161,5/7/21,MIL,HOU,W 141-133,1,8,129.1,Right Corner 3,2,6,0.333333333
1602,162,5/7/21,NOP,PHI,L 107-109,0,-2,107.2,Right Corner 3,1,4,0.25
1603,163,5/7/21,PHI,NOP,W 109-107,1,2,109.2,Right Corner 3,2,4,0.5
1604,164,5/7/21,NYK,PHX,L 105-128,0,-23,106.2,Right Corner 3,3,4,0.75
1605,165,5/7/21,PHX,NYK,W 128-105,1,23,129.5,Right Corner 3,3,7,0.428571429
1606,166,5/7/21,LAL,POR,L 101-106,0,-5,102.4,Right Corner 3,1,4,0.25
1607,167,5/7/21,POR,LAL,W 106-101,1,5,107.4,Right Corner 3,0,2,0
1608,168,5/7/21,SAC,SAS,L 104-113,0,-9,102.6,Right Corner 3,0,0,
1609,169,5/7/21,SAS,SAC,W 113-104,1,9,111.5,Right Corner 3,2,3,0.666666667
1610,170,5/7/21,DEN,UTA,L 120-127,0,-7,123.5,Right Corner 3,0,5,0
1611,171,5/7/21,UTA,DEN,W 127-120,1,7,130.7,Right Corner 3,3,7,0.428571429
1612,172,5/6/21,CHI,CHA,W 120-99,1,21,121.1,Right Corner 3,3,4,0.75
1613,173,5/6/21,CHA,CHI,L 99-120,0,-21,99.9,Right Corner 3,1,1,1
1614,174,5/6/21,BKN,DAL,L 109-113,0,-4,108.1,Right Corner 3,0,1,0
1615,175,5/6/21,DAL,BKN,W 113-109,1,4,112,Right Corner 3,0,2,0
1616,176,5/6/21,DET,MEM,W 111-97,1,14,116.7,Right Corner 3,3,3,1
1617,177,5/6/21,MEM,DET,L 97-111,0,-14,102,Right Corner 3,1,3,0.333333333
1618,178,5/6/21,GSW,OKC,W 118-97,1,21,119.6,Right Corner 3,2,3,0.666666667
1619,179,5/6/21,OKC,GSW,L 97-118,0,-21,98.4,Right Corner 3,0,1,0
1620,180,5/6/21,ATL,IND,L 126-133,0,-7,122.3,Right Corner 3,1,1,1
1621,181,5/6/21,IND,ATL,W 133-126,1,7,129.1,Right Corner 3,2,4,0.5
1622,182,5/6/21,LAC,LAL,W 118-94,1,24,121.4,Right Corner 3,0,2,0
1623,183,5/6/21,LAL,LAC,L 94-118,0,-24,96.7,Right Corner 3,1,1,1
1624,184,5/6/21,TOR,WAS,L 129-131 (OT),0,-2,119,Right Corner 3,2,4,0.5
1625,185,5/6/21,WAS,TOR,W 131-129 (OT),1,2,120.8,Right Corner 3,1,6,0.166666667
1626,186,5/5/21,ATL,PHX,W 135-103,1,32,149.1,Right Corner 3,1,2,0.5
1627,187,5/5/21,PHX,ATL,L 103-135,0,-32,113.8,Right Corner 3,2,5,0.4
1628,188,5/5/21,CLE,POR,L 105-141,0,-36,105.9,Right Corner 3,3,5,0.6
1629,189,5/5/21,POR,CLE,W 141-105,1,36,142.2,Right Corner 3,0,1,0
1630,190,5/5/21,DEN,NYK,W 113-97,1,16,108.7,Right Corner 3,1,4,0.25
1631,191,5/5/21,NYK,DEN,L 97-113,0,-16,93.3,Right Corner 3,1,2,0.5
1632,192,5/5/21,HOU,PHI,L 115-135,0,-20,116.5,Right Corner 3,3,5,0.6
1633,193,5/5/21,PHI,HOU,W 135-115,1,20,136.8,Right Corner 3,3,6,0.5
1634,194,5/5/21,IND,SAC,L 93-104,0,-11,93.4,Right Corner 3,2,5,0.4
1635,195,5/5/21,SAC,IND,W 104-93,1,11,104.5,Right Corner 3,0,4,0
1636,196,5/5/21,MIL,WAS,W 135-134,1,1,124.8,Right Corner 3,1,5,0.2
1637,197,5/5/21,WAS,MIL,L 134-135,0,-1,123.8,Right Corner 3,1,3,0.333333333
1638,198,5/5/21,MEM,MIN,W 139-135,1,4,131.5,Right Corner 3,1,3,0.333333333
1639,199,5/5/21,MIN,MEM,L 135-139,0,-4,127.8,Right Corner 3,1,1,1
1640,200,5/5/21,BOS,ORL,W 132-96,1,36,130,Right Corner 3,0,1,0
1641,201,5/5/21,ORL,BOS,L 96-132,0,-36,94.6,Right Corner 3,0,1,0
1642,202,5/5/21,SAS,UTA,L 94-126,0,-32,95.9,Right Corner 3,1,1,1
1643,203,5/5/21,UTA,SAS,W 126-94,1,32,128.5,Right Corner 3,3,5,0.6
1644,204,5/4/21,CLE,PHX,L 118-134 (OT),0,-16,112.2,Right Corner 3,3,5,0.6
1645,205,5/4/21,PHX,CLE,W 134-118 (OT),1,16,127.5,Right Corner 3,4,6,0.666666667
1646,206,5/4/21,CHA,DET,W 102-99,1,3,108.8,Right Corner 3,2,3,0.666666667
1647,207,5/4/21,DET,CHA,L 99-102,0,-3,105.6,Right Corner 3,0,4,0
1648,208,5/4/21,LAC,TOR,W 105-100,1,5,110.5,Right Corner 3,5,9,0.555555556
1649,209,5/4/21,TOR,LAC,L 100-105,0,-5,105.2,Right Corner 3,2,6,0.333333333
1650,210,5/4/21,DAL,MIA,W 127-113,1,14,133.9,Right Corner 3,3,4,0.75
1651,211,5/4/21,MIA,DAL,L 113-127,0,-14,119.1,Right Corner 3,0,4,0
1652,212,5/4/21,BKN,MIL,L 118-124,0,-6,115.6,Right Corner 3,5,5,1
1653,213,5/4/21,MIL,BKN,W 124-118,1,6,121.5,Right Corner 3,0,3,0
1654,214,5/4/21,GSW,NOP,L 103-108,0,-5,99.8,Right Corner 3,3,5,0.6
1655,215,5/4/21,NOP,GSW,W 108-103,1,5,104.6,Right Corner 3,1,4,0.25
1656,216,5/4/21,OKC,SAC,L 99-103,0,-4,99.4,Right Corner 3,1,4,0.25
1657,217,5/4/21,SAC,OKC,W 103-99,1,4,103.4,Right Corner 3,2,5,0.4
1658,218,5/3/21,ATL,POR,W 123-114,1,9,125.3,Right Corner 3,4,5,0.8
1659,219,5/3/21,POR,ATL,L 114-123,0,-9,116.2,Right Corner 3,1,4,0.25
1660,220,5/3/21,CHI,PHI,L 94-106,0,-12,101,Right Corner 3,2,2,1
1661,221,5/3/21,PHI,CHI,W 106-94,1,12,113.9,Right Corner 3,4,8,0.5
1662,222,5/3/21,DET,ORL,L 112-119,0,-7,114.1,Right Corner 3,2,3,0.666666667
1663,223,5/3/21,ORL,DET,W 119-112,1,7,121.3,Right Corner 3,1,3,0.333333333
1664,224,5/3/21,DEN,LAL,L 89-93,0,-4,94.6,Right Corner 3,1,1,1
1665,225,5/3/21,LAL,DEN,W 93-89,1,4,98.8,Right Corner 3,1,3,0.333333333
1666,226,5/3/21,MEM,NYK,L 104-118,0,-14,110.6,Right Corner 3,0,0,
1667,227,5/3/21,NYK,MEM,W 118-104,1,14,125.4,Right Corner 3,1,2,0.5
1668,228,5/3/21,GSW,NOP,W 123-108,1,15,119.8,Right Corner 3,4,6,0.666666667
1669,229,5/3/21,NOP,GSW,L 108-123,0,-15,105.2,Right Corner 3,1,3,0.333333333
1670,230,5/3/21,SAS,UTA,L 99-110,0,-11,103.3,Right Corner 3,0,1,0
1671,231,5/3/21,UTA,SAS,W 110-99,1,11,114.7,Right Corner 3,3,8,0.375
1672,232,5/3/21,IND,WAS,L 141-154,0,-13,119.3,Right Corner 3,4,4,1
1673,233,5/3/21,WAS,IND,W 154-141,1,13,130.3,Right Corner 3,1,4,0.25
1674,234,5/2/21,BOS,POR,L 119-129,0,-10,117.5,Right Corner 3,2,3,0.666666667
1675,235,5/2/21,POR,BOS,W 129-119,1,10,127.4,Right Corner 3,1,3,0.333333333
1676,236,5/2/21,CHA,MIA,L 111-121,0,-10,115.3,Right Corner 3,2,4,0.5
1677,237,5/2/21,MIA,CHA,W 121-111,1,10,125.7,Right Corner 3,1,6,0.166666667
1678,238,5/2/21,DAL,SAC,L 99-111,0,-12,103.2,Right Corner 3,1,4,0.25
1679,239,5/2/21,SAC,DAL,W 111-99,1,12,115.8,Right Corner 3,1,3,0.333333333
1680,240,5/2/21,HOU,NYK,L 97-122,0,-25,100.6,Right Corner 3,1,5,0.2
1681,241,5/2/21,NYK,HOU,W 122-97,1,25,126.6,Right Corner 3,4,4,1
1682,242,5/2/21,LAL,TOR,L 114-121,0,-7,109.8,Right Corner 3,1,2,0.5
1683,243,5/2/21,TOR,LAL,W 121-114,1,7,116.5,Right Corner 3,2,6,0.333333333
1684,244,5/2/21,BKN,MIL,L 114-117,0,-3,110.5,Right Corner 3,2,3,0.666666667
1685,245,5/2/21,MIL,BKN,W 117-114,1,3,113.4,Right Corner 3,0,2,0
1686,246,5/2/21,OKC,PHX,L 120-123,0,-3,123.2,Right Corner 3,0,1,0
1687,247,5/2/21,PHX,OKC,W 123-120,1,3,126.3,Right Corner 3,3,6,0.5
1688,248,5/2/21,PHI,SAS,W 113-111 (OT),1,2,110.1,Right Corner 3,0,6,0
1689,249,5/2/21,SAS,PHI,L 111-113 (OT),0,-2,108.1,Right Corner 3,1,4,0.25
1690,250,5/1/21,ATL,CHI,W 108-97,1,11,114.6,Right Corner 3,1,6,0.166666667
1691,251,5/1/21,CHI,ATL,L 97-108,0,-11,103,Right Corner 3,0,1,0
1692,252,5/1/21,CHA,DET,W 107-94,1,13,114.4,Right Corner 3,2,4,0.5
1693,253,5/1/21,DET,CHA,L 94-107,0,-13,100.5,Right Corner 3,1,4,0.25
1694,254,5/1/21,CLE,MIA,L 107-124,0,-17,119.4,Right Corner 3,3,3,1
1695,255,5/1/21,MIA,CLE,W 124-107,1,17,138.4,Right Corner 3,3,8,0.375
1696,256,5/1/21,DAL,WAS,W 125-124,1,1,126.8,Right Corner 3,3,5,0.6
1697,257,5/1/21,WAS,DAL,L 124-125,0,-1,125.8,Right Corner 3,0,1,0
1698,258,5/1/21,GSW,HOU,W 113-87,1,26,107.1,Right Corner 3,2,7,0.285714286
1699,259,5/1/21,HOU,GSW,L 87-113,0,-26,82.5,Right Corner 3,1,5,0.2
1700,260,5/1/21,DEN,LAC,W 110-104,1,6,124.6,Right Corner 3,0,1,0
1701,261,5/1/21,LAC,DEN,L 104-110,0,-6,117.8,Right Corner 3,3,5,0.6
1702,262,5/1/21,MIN,NOP,L 136-140 (OT),0,-4,114.6,Right Corner 3,3,4,0.75
1703,263,5/1/21,NOP,MIN,W 140-136 (OT),1,4,117.9,Right Corner 3,3,10,0.3
1704,264,5/1/21,IND,OKC,W 152-95,1,57,137.8,Right Corner 3,1,2,0.5
1705,265,5/1/21,OKC,IND,L 95-152,0,-57,86.1,Right Corner 3,0,3,0
1706,266,5/1/21,MEM,ORL,L 111-112,0,-1,111,Right Corner 3,3,7,0.428571429
1707,267,5/1/21,ORL,MEM,W 112-111,1,1,112,Right Corner 3,1,1,1
1708,268,5/1/21,TOR,UTA,L 102-106,0,-4,107.3,Right Corner 3,2,8,0.25
1709,269,5/1/21,UTA,TOR,W 106-102,1,4,111.5,Right Corner 3,3,8,0.375
1710,270,4/30/21,BOS,SAS,W 143-140 (OT),1,3,128.6,Right Corner 3,0,2,0
1711,271,4/30/21,SAS,BOS,L 140-143 (OT),0,-3,125.9,Right Corner 3,1,1,1
1712,272,4/30/21,BKN,POR,L 109-128,0,-19,110.3,Right Corner 3,2,3,0.666666667
1713,273,4/30/21,POR,BKN,W 128-109,1,19,129.5,Right Corner 3,1,2,0.5
1714,274,4/30/21,CHI,MIL,L 98-108,0,-10,99.2,Right Corner 3,0,2,0
1715,275,4/30/21,MIL,CHI,W 108-98,1,10,109.3,Right Corner 3,1,4,0.25
1716,276,4/30/21,CLE,WAS,L 93-122,0,-29,91,Right Corner 3,1,4,0.25
1717,277,4/30/21,WAS,CLE,W 122-93,1,29,119.4,Right Corner 3,1,4,0.25
1718,278,4/30/21,LAL,SAC,L 106-110,0,-4,106.9,Right Corner 3,0,1,0
1719,279,4/30/21,SAC,LAL,W 110-106,1,4,110.9,Right Corner 3,2,4,0.5
1720,280,4/30/21,MEM,ORL,W 92-75,1,17,94,Right Corner 3,0,6,0
1721,281,4/30/21,ORL,MEM,L 75-92,0,-17,76.7,Right Corner 3,0,2,0
1722,282,4/30/21,ATL,PHI,L 104-126,0,-22,106.6,Right Corner 3,2,5,0.4
1723,283,4/30/21,PHI,ATL,W 126-104,1,22,129.1,Right Corner 3,0,3,0
1724,284,4/30/21,PHX,UTA,W 121-100,1,21,128.4,Right Corner 3,1,4,0.25
1725,285,4/30/21,UTA,PHX,L 100-121,0,-21,106.1,Right Corner 3,2,4,0.5
1726,286,4/29/21,DEN,TOR,W 121-111,1,10,124.4,Right Corner 3,1,6,0.166666667
1727,287,4/29/21,TOR,DEN,L 111-121,0,-10,114.2,Right Corner 3,2,5,0.4
1728,288,4/29/21,DAL,DET,W 115-105,1,10,115.9,Right Corner 3,2,2,1
1729,289,4/29/21,DET,DAL,L 105-115,0,-10,105.8,Right Corner 3,0,2,0
1730,290,4/29/21,HOU,MIL,W 143-136,1,7,132.5,Right Corner 3,3,6,0.5
1731,291,4/29/21,MIL,HOU,L 136-143,0,-7,126,Right Corner 3,2,6,0.333333333
1732,292,4/29/21,BKN,IND,W 130-113,1,17,123.8,Right Corner 3,2,7,0.285714286
1733,293,4/29/21,IND,BKN,L 113-130,0,-17,107.6,Right Corner 3,1,6,0.166666667
1734,294,4/29/21,GSW,MIN,L 114-126,0,-12,114.6,Right Corner 3,1,4,0.25
1735,295,4/29/21,MIN,GSW,W 126-114,1,12,126.7,Right Corner 3,0,1,0
1736,296,4/29/21,NOP,OKC,W 109-95,1,14,103.7,Right Corner 3,2,4,0.5
1737,297,4/29/21,OKC,NOP,L 95-109,0,-14,90.4,Right Corner 3,1,5,0.2
1738,298,4/28/21,BOS,CHA,W 120-111,1,9,127,Right Corner 3,1,3,0.333333333
1739,299,4/28/21,CHA,BOS,L 111-120,0,-9,117.5,Right Corner 3,3,7,0.428571429
1740,300,4/28/21,CLE,ORL,L 104-109,0,-5,106,Right Corner 3,0,4,0
1741,301,4/28/21,ORL,CLE,W 109-104,1,5,111.1,Right Corner 3,0,2,0
1742,302,4/28/21,DEN,NOP,W 114-112,1,2,104.9,Right Corner 3,0,7,0
1743,303,4/28/21,NOP,DEN,L 112-114,0,-2,103,Right Corner 3,1,5,0.2
1744,304,4/28/21,MEM,POR,L 109-130,0,-21,107.2,Right Corner 3,1,2,0.5
1745,305,4/28/21,POR,MEM,W 130-109,1,21,127.9,Right Corner 3,2,4,0.5
1746,306,4/28/21,MIA,SAS,W 116-111,1,5,119,Right Corner 3,0,4,0
1747,307,4/28/21,SAS,MIA,L 111-116,0,-5,113.9,Right Corner 3,3,9,0.333333333
1748,308,4/28/21,CHI,NYK,L 94-113,0,-19,100.9,Right Corner 3,2,3,0.666666667
1749,309,4/28/21,NYK,CHI,W 113-94,1,19,121.3,Right Corner 3,2,2,1
1750,310,4/28/21,ATL,PHI,L 83-127,0,-44,91.8,Right Corner 3,0,1,0
1751,311,4/28/21,PHI,ATL,W 127-83,1,44,140.5,Right Corner 3,5,6,0.833333333
1752,312,4/28/21,LAC,PHX,L 101-109,0,-8,111.5,Right Corner 3,2,5,0.4
1753,313,4/28/21,PHX,LAC,W 109-101,1,8,120.4,Right Corner 3,3,4,0.75
1754,314,4/28/21,SAC,UTA,L 105-154,0,-49,104.7,Right Corner 3,0,2,0
1755,315,4/28/21,UTA,SAC,W 154-105,1,49,153.5,Right Corner 3,3,8,0.375
1756,316,4/28/21,LAL,WAS,L 107-116,0,-9,107.3,Right Corner 3,2,3,0.666666667
1757,317,4/28/21,WAS,LAL,W 116-107,1,9,116.3,Right Corner 3,1,1,1
1758,318,4/27/21,BOS,OKC,L 115-119,0,-4,103.3,Right Corner 3,0,1,0
1759,319,4/27/21,OKC,BOS,W 119-115,1,4,106.9,Right Corner 3,0,0,
1760,320,4/27/21,CHA,MIL,L 104-114,0,-10,102.2,Right Corner 3,2,5,0.4
1761,321,4/27/21,MIL,CHA,W 114-104,1,10,112,Right Corner 3,0,3,0
1762,322,4/27/21,DAL,GSW,W 133-103,1,30,129.9,Right Corner 3,3,5,0.6
1763,323,4/27/21,GSW,DAL,L 103-133,0,-30,100.6,Right Corner 3,0,3,0
1764,324,4/27/21,HOU,MIN,L 107-114,0,-7,103.1,Right Corner 3,0,5,0
1765,325,4/27/21,MIN,HOU,W 114-107,1,7,109.8,Right Corner 3,0,0,
1766,326,4/27/21,IND,POR,L 112-133,0,-21,109.7,Right Corner 3,2,4,0.5
1767,327,4/27/21,POR,IND,W 133-112,1,21,130.2,Right Corner 3,0,1,0
1768,328,4/27/21,BKN,TOR,W 116-103,1,13,125,Right Corner 3,3,10,0.3
1769,329,4/27/21,TOR,BKN,L 103-116,0,-13,111,Right Corner 3,2,7,0.285714286
1770,330,4/26/21,DEN,MEM,W 120-96,1,24,115.5,Right Corner 3,2,7,0.285714286
1771,331,4/26/21,ATL,DET,L 86-100,0,-14,89.2,Right Corner 3,0,1,0
1772,332,4/26/21,DET,ATL,W 100-86,1,14,103.7,Right Corner 3,0,2,0
1773,333,4/26/21,CHI,MIA,W 110-102,1,8,117.6,Right Corner 3,3,6,0.5
1774,334,4/26/21,MIA,CHI,L 102-110,0,-8,109.1,Right Corner 3,0,4,0
1775,335,4/26/21,MIN,UTA,W 105-104,1,1,108.4,Right Corner 3,2,5,0.4
1776,336,4/26/21,UTA,MIN,L 104-105,0,-1,107.4,Right Corner 3,1,12,0.083333333
1777,337,4/26/21,LAC,NOP,L 103-120,0,-17,103.2,Right Corner 3,3,8,0.375
1778,338,4/26/21,NOP,LAC,W 120-103,1,17,120.3,Right Corner 3,4,5,0.8
1779,339,4/26/21,NYK,PHX,L 110-118,0,-8,118.5,Right Corner 3,2,7,0.285714286
1780,340,4/26/21,PHX,NYK,W 118-110,1,8,127.1,Right Corner 3,1,4,0.25
1781,341,4/26/21,LAL,ORL,W 114-103,1,11,123.8,Right Corner 3,2,6,0.333333333
1782,342,4/26/21,ORL,LAL,L 103-114,0,-11,111.9,Right Corner 3,0,2,0
1783,343,4/26/21,OKC,PHI,L 90-121,0,-31,87.3,Right Corner 3,0,2,0
