index,game_id,date,team,team_id,opp,result,pts,opp_pts,pt_diff,ortg,win,player_id,player_name,nickname,team_id,team_abbreviation,age,zone,fgm,fga,fg%
135,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,203482,Kelly Olynyk,Kelly,1610612745,HOU,30,Corner 3,0,1,0
136,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1630231,Kenyon Martin Jr.,Kenyon,1610612745,HOU,20,Restricted Area,2,4,0.5
137,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1630231,Kenyon Martin Jr.,Kenyon,1610612745,HOU,20,In The Paint (Non-RA),0,2,0
138,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1630231,Kenyon Martin Jr.,Kenyon,1610612745,HOU,20,Mid-Range,0,0,0
139,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1630231,Kenyon Martin Jr.,Kenyon,1610612745,HOU,20,Left Corner 3,0,0,0
140,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1630231,Kenyon Martin Jr.,Kenyon,1610612745,HOU,20,Right Corner 3,0,0,0
141,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1630231,Kenyon Martin Jr.,Kenyon,1610612745,HOU,20,Above the Break 3,2,9,0.222
142,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1630231,Kenyon Martin Jr.,Kenyon,1610612745,HOU,20,Backcourt,0,0,0
143,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1630231,Kenyon Martin Jr.,Kenyon,1610612745,HOU,20,Corner 3,0,0,0
144,2,5/16/21,BKN,1610612751,CLE,W 123-109,123,109,14,125.1,1,1628993,Alize Johnson,Alize,1610612751,BKN,25,Restricted Area,1,2,0.5
145,2,5/16/21,BKN,1610612751,CLE,W 123-109,123,109,14,125.1,1,1628993,Alize Johnson,Alize,1610612751,BKN,25,In The Paint (Non-RA),0,0,0
146,2,5/16/21,BKN,1610612751,CLE,W 123-109,123,109,14,125.1,1,1628993,Alize Johnson,Alize,1610612751,BKN,25,Mid-Range,0,0,0
147,2,5/16/21,BKN,1610612751,CLE,W 123-109,123,109,14,125.1,1,1628993,Alize Johnson,Alize,1610612751,BKN,25,Left Corner 3,0,0,0
148,2,5/16/21,BKN,1610612751,CLE,W 123-109,123,109,14,125.1,1,1628993,Alize Johnson,Alize,1610612751,BKN,25,Right Corner 3,,,
149,2,5/16/21,BKN,1610612751,CLE,W 123-109,123,109,14,125.1,1,1628993,Alize Johnson,Alize,1610612751,BKN,25,Above the Break 3,0,0,0
150,2,5/16/21,BKN,1610612751,CLE,W 123-109,123,109,14,125.1,1,1628993,Alize Johnson,Alize,1610612751,BKN,25,Backcourt,,,
151,2,5/16/21,BKN,1610612751,CLE,W 123-109,123,109,14,125.1,1,1628993,Alize Johnson,Alize,1610612751,BKN,25,Corner 3,0,0,0
152,2,5/16/21,BKN,1610612751,CLE,W 123-109,123,109,14,125.1,1,201933,Blake Griffin,Blake,1610612751,BKN,32,Restricted Area,4,6,0.667
153,2,5/16/21,BKN,1610612751,CLE,W 123-109,123,109,14,125.1,1,201933,Blake Griffin,Blake,1610612751,BKN,32,In The Paint (Non-RA),0,0,0
154,2,5/16/21,BKN,1610612751,CLE,W 123-109,123,109,14,125.1,1,201933,Blake Griffin,Blake,1610612751,BKN,32,Mid-Range,0,0,0
155,2,5/16/21,BKN,1610612751,CLE,W 123-109,123,109,14,125.1,1,201933,Blake Griffin,Blake,1610612751,BKN,32,Left Corner 3,0,0,0
156,2,5/16/21,BKN,1610612751,CLE,W 123-109,123,109,14,125.1,1,201933,Blake Griffin,Blake,1610612751,BKN,32,Right Corner 3,0,0,0
157,2,5/16/21,BKN,1610612751,CLE,W 123-109,123,109,14,125.1,1,201933,Blake Griffin,Blake,1610612751,BKN,32,Above the Break 3,0,2,0
158,2,5/16/21,BKN,1610612751,CLE,W 123-109,123,109,14,125.1,1,201933,Blake Griffin,Blake,1610612751,BKN,32,Backcourt,0,0,0
159,2,5/16/21,BKN,1610612751,CLE,W 123-109,123,109,14,125.1,1,201933,Blake Griffin,Blake,1610612751,BKN,32,Corner 3,0,0,0
160,2,5/16/21,BKN,1610612751,CLE,W 123-109,123,109,14,125.1,1,1628971,Bruce Brown,Bruce,1610612751,BKN,24,Restricted Area,2,3,0.667
161,2,5/16/21,BKN,1610612751,CLE,W 123-109,123,109,14,125.1,1,1628971,Bruce Brown,Bruce,1610612751,BKN,24,In The Paint (Non-RA),2,2,1
162,2,5/16/21,BKN,1610612751,CLE,W 123-109,123,109,14,125.1,1,1628971,Bruce Brown,Bruce,1610612751,BKN,24,Mid-Range,0,0,0
